,title,vector,cluster
277,döbeln,"[-0.059421  -0.51045   -0.41345    0.039095   0.024204  -0.36069
  0.14848   -0.34513    0.24932   -0.14116   -0.029489  -0.048994
 -0.26484   -0.17228    0.31102   -0.047093  -0.26958    0.17269
 -0.014208  -0.50932   -0.46905    0.2002    -0.17568   -0.24789
 -0.76743   -0.23648    0.2037     0.46163    0.12143    0.073295
  0.24619   -0.43107    0.43474    0.054904   0.15542   -0.13347
  0.070526  -0.53017    0.15625    0.086485   0.45684    0.021936
 -0.51397   -0.055541  -0.32751   -0.0047106  0.55817   -0.11538
  0.10191    0.62985   -0.18204   -0.074138   0.15397   -0.50193
 -0.061202   0.27516    0.051865  -0.041163  -0.65488   -0.35322
  0.35183   -0.52243   -0.23753    0.13685   -0.19103    0.070384
 -0.65803   -0.23316   -0.36784    0.05548    0.0065459 -0.10533
  0.3412     0.32374   -0.068748  -0.11411    0.42626   -0.17313
  0.72346    0.13262   -0.39486    0.19327   -0.3683    -0.36529
  0.11264    0.29926   -0.37944    0.029657  -0.0012927  0.20185
  0.13564    0.20574    0.39855    0.44064    0.3982     0.20666
  0.099592   0.44984   -0.24246    0.046783 ]",12
278,trailer,"[ 3.0957e-01 -3.0719e-01  4.2018e-01 -8.8324e-01  1.3840e-01 -1.3083e-01
  3.4690e-02  1.5863e+00  6.1105e-01  4.8424e-01  5.5928e-01  3.2539e-02
 -6.3775e-02 -5.2265e-01  7.5455e-01  4.8519e-01  7.4553e-01  2.3256e-01
  3.8879e-02  3.2341e-01  7.9966e-01  3.8988e-01  4.6745e-01 -2.8593e-01
  2.4169e-01 -4.9509e-02 -9.6467e-01  2.6048e-01 -6.0103e-01  4.2906e-01
  3.3760e-01 -2.4396e-01  4.0479e-02  6.1143e-01 -3.8000e-02  1.7103e-01
  1.6952e-01  3.6957e-01  4.2675e-01  8.3597e-02  4.3136e-01 -2.1873e-01
 -6.9595e-02  3.8576e-01  4.8502e-01 -1.8737e-01 -5.2183e-01  1.5476e-01
  3.2514e-01 -5.1479e-03 -4.7096e-01 -4.6255e-01  2.7676e-01  6.4983e-01
  6.3025e-01 -1.0747e+00 -6.3195e-01  7.7023e-02  1.0984e+00  3.6742e-01
  1.1855e-01  9.5028e-01  4.9914e-01  4.0246e-01  5.0076e-01  3.5730e-01
  3.0115e-01 -2.5982e-01 -8.1403e-01  2.1781e-01  1.7060e-01  5.1422e-02
  8.3701e-01 -3.8640e-01  3.5257e-01  1.4130e+00  8.4701e-01  1.6982e-01
  1.3449e-01 -2.0714e-01 -4.5283e-01 -2.6264e-01 -2.6711e-01  3.5458e-01
 -1.4869e-01 -9.4519e-02 -1.4064e-02 -8.8564e-01 -8.0286e-01 -1.4799e-01
 -6.6301e-05  9.9137e-02  5.3175e-01 -3.5166e-01  4.1270e-01 -3.9929e-01
  2.4495e-01  6.5167e-01  1.2447e+00 -4.6807e-01]",7
279,astronaut,"[-0.3688    0.18314   0.32975  -0.54818  -0.23948  -0.84675   0.53847
 -0.41032  -0.26726   0.93996  -0.40679   0.26915   0.5963    0.31834
 -0.14333  -1.3031    0.82554   0.98217  -0.28805   0.5665   -0.42493
  0.26338  -0.16628   0.4965    0.47544   0.39143  -0.38059  -0.1942
  0.9356    0.40571  -1.0889    0.19484  -0.4143    0.71471   0.23421
  0.54598  -0.59268   0.71569   0.66558  -0.13731  -0.84951  -0.040568
  0.87513   0.8406    0.047011  0.21116  -1.1758   -0.080525 -0.10308
  1.0238    0.63375  -0.29493  -0.45339   0.50541   0.58153  -0.8697
  0.084728  0.49356   0.97624   0.49709   0.50324   0.86016   1.0943
  0.6806   -0.036209 -0.17263   0.11513   0.69541  -0.33352   0.61773
 -0.1301   -0.18158  -0.47782   0.66272  -0.41457   0.81251   0.55172
 -0.010227 -0.14287  -0.74252  -0.4942    0.20156   0.1497    0.92845
 -0.20902  -0.21554   0.83989   1.1678    0.2148   -0.94801   1.011
  0.66021   0.44611  -0.098967  0.63288   0.27238   0.052565 -0.093913
 -1.2455   -0.53774 ]",8
280,charming,"[-0.01599    0.20949    0.75677    0.019463   0.22666    1.2259
  0.11477    0.41676    0.16019   -0.054336  -0.075341  -0.097755
 -0.16005   -0.34403    0.40829    0.48168   -0.15997   -0.37869
  0.27511    1.2774     0.62122    0.15582   -0.098924  -0.89574
  0.58403    0.038444  -0.68135    0.2127    -0.72056   -0.21478
 -0.32864    0.26695    0.2459    -1.0268     0.35695    0.44427
 -0.21856   -0.24213    0.32083   -0.5445     0.47865    0.15929
 -0.043224  -0.11473    0.23744    0.26285    0.21707    0.73589
  0.77696   -0.1232    -0.2094    -0.35449    1.1269     0.11635
 -0.16755   -1.0648     0.29012    0.44131   -0.23743   -0.73364
 -0.086048   0.64759   -0.20735   -0.11143    0.39959   -0.719
  0.99147    0.26461    0.19433   -0.44207    0.28463   -0.05364
 -0.042263  -0.43363    0.44628   -0.11157    0.25636   -0.15858
  0.48334   -0.16502   -0.11681    0.27116    0.17056    0.25433
 -0.79577   -0.11588    0.0036535  0.046477  -0.20749   -0.58775
  0.50905    0.043177   0.56285   -0.030538  -0.66918    0.31312
 -1.0728    -0.77866   -0.28593    0.45533  ]",7
281,triage,"[-2.2291e-01  1.5184e-01 -7.5372e-01 -1.2884e-02 -8.0433e-01  5.3335e-01
 -3.0618e-02  3.9371e-01  1.0472e-01  4.0829e-01 -1.2257e-01 -5.1834e-02
 -1.2531e-01 -6.3179e-01  4.3171e-01  1.2482e-01  5.7207e-01  3.6066e-01
  3.6097e-01 -2.7667e-01  9.6157e-02  2.6262e-01 -2.0903e-01 -2.2365e-01
  1.4552e-01 -3.8992e-01  6.5794e-01  2.1211e-01 -6.6348e-01 -1.5879e-01
 -3.8166e-01 -6.5487e-01  3.1715e-01  7.5450e-01 -2.3081e-01 -2.0805e-01
 -6.3835e-01  2.4452e-01  6.5031e-01 -7.3649e-01  4.8996e-01  7.8632e-01
 -3.0854e-01 -7.8367e-02 -1.6280e-01  2.3933e-01 -8.0129e-01  1.1012e+00
 -6.7256e-01  7.0230e-02 -4.4315e-01  5.7302e-02 -3.5771e-01  7.4322e-01
  4.8444e-02 -1.1745e-01  8.2015e-01  8.0445e-02  1.4029e-01  9.8446e-01
  2.3136e-01 -2.6105e-02  5.7342e-01  8.1867e-02 -1.4028e-01 -3.0868e-02
 -4.2933e-01 -1.3288e-01 -1.6229e-01 -5.7760e-04 -1.1779e+00 -6.2452e-01
 -1.4130e-01  9.2974e-02  7.1413e-01  5.6578e-02  4.0321e-02  4.3310e-01
  5.4676e-01 -1.9872e-01  1.5917e-02  2.5002e-01 -2.8645e-01  2.2777e-01
 -1.3120e+00  4.8865e-01  9.0624e-01 -5.6285e-02 -6.6327e-01 -8.0209e-02
  5.0752e-01  1.0806e-01 -1.4808e-02  1.7697e-01  7.2068e-01  2.6272e-01
  1.1154e+00  1.9174e-01 -2.7615e-01  8.7158e-01]",7
282,forschung,"[ 0.077387  -0.2342    -0.69011    0.65612   -0.21417   -0.42182
  0.29979    0.18172    0.008762  -0.24564    0.26912    0.42397
 -0.53057    0.33675   -0.23827   -0.0057843  0.81673    0.14513
  0.36038   -0.004114   0.45339   -0.22026   -0.65652    0.24643
 -0.51156    0.73051   -0.22766    0.48463    0.22043    0.71398
 -0.82114   -0.36544   -0.51108   -0.32706    0.30473   -0.15891
  0.41523   -0.1434    -0.13419    0.24909    0.31551    0.22362
 -0.82465    0.040744   0.26993   -0.63085    0.0081207  0.87538
 -0.71104    0.61772   -0.22078    0.24596   -0.73914   -0.16165
 -0.077086   1.0812     0.19676    0.44712   -0.15876   -0.29539
  0.53208   -0.18925   -0.50004   -0.091154  -0.50665    0.54234
 -0.64696   -0.48303    0.28611    0.45782    0.2152     0.12393
  0.055897   0.061437  -0.6641    -0.041941   0.084142  -0.058604
  0.44678   -0.28578   -0.4631     0.1847     0.35375   -0.32865
 -0.1318     0.30566   -0.30456   -0.41722   -0.097013   0.28622
 -0.1501    -0.26297    0.84814    0.30189    0.47296   -0.080382
  0.11427    0.15329   -0.22385   -0.16332  ]",4
283,live,"[-2.2874e-01  3.6872e-01  3.1896e-01 -7.4239e-01  2.7424e-02  7.9898e-01
 -8.2443e-02  7.4086e-01 -2.9152e-02 -2.2086e-01 -2.5652e-01  2.4452e-01
  5.2154e-01 -2.7352e-04 -8.8076e-02 -5.4444e-01  3.8625e-01  6.3671e-02
 -2.7383e-01  7.5220e-01  5.4208e-01 -1.6792e-01  8.6998e-01  2.1324e-01
  6.4398e-01 -3.5221e-01  4.0224e-01  1.4570e-01  8.3930e-01  7.4675e-01
 -2.7532e-01  6.0076e-01  9.8790e-02  8.8763e-01  9.4413e-01  3.3671e-01
  3.9813e-01  1.9962e-01 -2.3724e-02 -8.9748e-01 -2.5989e-01  3.2126e-01
 -6.1065e-01  3.6345e-01  7.1808e-02 -4.2589e-01 -5.7628e-01 -5.8397e-01
 -1.6490e-01 -1.0589e+00 -5.2296e-01 -3.3326e-01  6.2457e-01  3.9041e-01
  1.4096e-01 -2.5526e+00  5.7586e-03 -6.3765e-01  1.1810e+00  7.5413e-02
  7.2620e-02  1.4135e+00 -2.7231e-01 -1.3855e+00  1.0909e+00  4.3547e-01
  5.1665e-01 -5.1073e-01  1.6852e-01 -3.2413e-01 -1.3939e-01 -2.9631e-01
  2.3774e-01 -8.6583e-03  2.7088e-02  2.4738e-01 -2.9137e-01 -1.6888e-01
  1.5726e-01 -1.2054e-01  5.6824e-01 -3.1604e-02  1.6588e-01  6.6130e-01
 -1.2611e+00  4.4062e-01  1.8880e-01 -4.3579e-02 -3.0210e-01  5.5952e-01
  2.2522e-01 -4.4779e-01  4.7641e-01 -4.7689e-02 -9.1124e-01 -4.6053e-01
 -4.2240e-01  2.8768e-01  1.1311e+00  6.3564e-02]",5
284,kosten,"[-0.23411   -0.13791   -0.55737   -0.24929    0.017916   0.25339
 -0.0022488 -0.095986   0.39337   -0.10788   -0.22226    0.28719
 -0.56917    0.26838    0.084196  -0.025185  -0.56018    0.6732
 -0.091182   0.11406   -0.0054781  0.052836   0.42082   -0.42107
 -0.054414   0.70648    0.18176   -0.28551   -0.26783    0.007508
 -0.14295   -0.084291  -0.28053   -0.16719   -0.0031349 -0.11648
 -0.048411  -0.69186    0.13155   -0.19645    0.25403    0.10797
 -0.362     -0.0044056 -0.23502    0.07861   -0.39717   -0.13042
 -0.54249    0.39534    0.37532   -0.55894   -0.010705  -0.64331
 -0.022728   0.29645    0.10381   -0.11759   -0.68922   -0.42624
  0.6946    -0.082009   0.58677   -0.62925   -0.65356   -0.14639
 -0.010522   0.17599    0.14092   -0.26643    0.57731    0.26023
  0.24019    0.43418   -0.011619   0.18088   -0.1114    -0.11977
 -0.18126    0.28732    0.023512  -0.48403   -0.33377   -0.35248
  0.7888    -0.18624    0.35289   -0.023132  -0.19751   -0.16378
  0.45397   -0.18706    0.55338    0.16555    0.60797    0.16039
  0.14367    0.19757   -0.52934    0.18485  ]",12
285,brunskill,"[-0.23904   -0.58287   -0.82791    0.10051   -0.2218    -0.16243
  0.031395  -0.0054743  0.64755    0.23052   -0.08606   -0.347
 -0.1079     0.12491   -0.040296   0.16506   -0.26237    0.40826
 -0.0096887 -0.26511   -0.4958    -0.22776   -0.01135   -0.33512
 -0.055815  -0.046167  -0.056902   0.24196   -0.25081   -0.13918
  0.11389   -0.4986    -0.18438   -0.0050819 -0.44227   -0.36964
  0.032058  -0.08129    0.11317   -0.054633   0.15479    0.41367
 -0.091909   0.59382   -0.19628    0.16914    0.10474    0.060223
 -0.17601    0.036647   0.19931   -0.20435   -0.2431    -0.5417
  0.29443    0.35999   -0.069963   0.2062    -0.74223   -0.18913
  0.17655   -0.3046     0.60638   -0.21023   -0.43337   -0.42491
 -0.215     -0.21175    0.092018   0.43545    0.25831    0.24368
 -0.086125   0.47177    0.18738    0.42477   -0.12352    0.20352
  0.36174    0.1687    -0.097801  -0.15996    0.18074   -0.38368
  0.33744   -0.23507   -0.14104    0.055318  -0.17871    0.22415
  0.11034    0.010171   0.61063   -0.051505   0.10375   -0.025888
  0.072707   0.27721   -0.90475   -0.22748  ]",12
286,biergarten,"[ 0.45484   -0.085678  -0.3766     0.32169   -0.34429    0.18655
  0.027669  -0.3117     0.42917    0.16531   -0.24164    0.10136
 -0.34767   -0.021429  -0.41782    0.3308    -0.55457   -0.057191
 -0.03381   -0.36739   -0.05972    0.04352   -0.39491   -0.13428
 -0.25888   -0.031728  -0.012915   0.47032    0.025335   0.31168
 -0.25781   -0.50113   -0.29313   -0.036599   0.41586    0.17618
 -0.25315   -0.3938     0.042355   0.11923    0.63648    0.094778
 -0.1888     0.84983    0.33584   -0.23703   -0.28965    0.49162
 -0.0031549  0.17964    0.2656    -0.27355   -0.19353   -0.0081556
 -0.0095979  0.79359    0.032428   0.29938    0.045307  -0.0027087
  0.15388   -0.22159   -0.27949    0.039378  -0.13717    0.070278
 -0.32205   -0.2071    -0.19646    0.035498   0.049352   0.34114
  0.23097    0.4318    -0.36361    0.31077    0.36113    0.059264
  0.29533    0.44036   -0.13468   -0.21838    0.11079    0.10747
  0.78942   -0.24238    0.0341     0.22763   -0.14517    0.25612
  0.22174    0.24561    0.14651   -0.019944   0.18701    0.43549
  0.29258    0.54822    0.10354    0.34389  ]",4
287,bord,"[-4.2847e-01 -1.0001e+00  7.4211e-01  1.7966e-01  5.2814e-01 -1.2964e-01
 -1.1615e-02  8.8766e-01  1.2362e+00  3.2110e-01  6.0988e-02  4.9302e-01
 -5.6903e-01  1.6478e-01 -8.4837e-01 -5.5989e-01  1.4422e-01 -1.7646e-01
 -2.4479e-01  1.6448e-01  8.0875e-05 -8.8386e-01  3.4607e-02 -6.3906e-01
 -5.7435e-01  2.2481e-01  5.5645e-01 -1.4256e-01 -7.2962e-01  4.0304e-04
 -7.1204e-01 -6.6695e-01 -2.0586e-01 -7.7157e-01  7.6048e-01  1.0358e-01
 -1.1104e-01  2.4484e-01  5.5313e-01 -1.1767e-01  1.9987e-02  7.4867e-01
 -7.1171e-01 -2.8052e-01  3.6300e-01  4.1054e-01 -8.8984e-01 -1.0743e-01
 -2.7842e-01  6.6323e-01 -1.2090e+00  4.1928e-01  3.3676e-01 -1.1134e-01
 -7.5842e-01  1.0524e-01 -1.3854e-01  1.1437e-01 -1.0155e+00 -5.2156e-01
  9.2378e-02 -5.6448e-01 -6.7021e-02  2.3295e-01 -3.3510e-01 -1.6611e-01
  4.1364e-02 -4.1380e-01  9.3266e-01 -9.5224e-02  3.7511e-01  2.8998e-01
  3.8707e-01 -1.1775e-01 -7.8970e-01 -7.1191e-01 -6.4530e-01 -1.3308e-01
 -6.2683e-01  1.6490e-01  1.2407e-01 -4.9245e-01  4.0972e-01 -4.2883e-01
  3.3216e-01 -5.1229e-02 -3.8722e-02  1.1172e-01  8.5993e-03 -1.6517e-02
  3.6472e-01  1.3399e-01 -6.3054e-01  1.1496e-01  8.9168e-01 -5.1114e-01
  3.0783e-01 -3.9628e-01 -3.8603e-01 -1.2251e+00]",4
288,auteur,"[ 0.59304   -0.29605    0.57562   -0.19235    0.073639  -0.39191
 -0.23614   -1.0533    -0.12697    0.38062   -0.048522   0.25518
 -0.17964   -0.44898    0.47073    0.08619   -0.097368   0.010349
  0.59875    0.29497    0.34096   -0.18619   -0.64242   -0.79878
  0.59264    0.020038   0.17263   -0.24586   -0.30758   -0.37678
 -0.3221    -0.36824   -0.56782    0.36003    0.24518    0.097455
 -0.1396     0.28473   -0.12797   -0.95444   -0.057704   0.61275
 -0.52275   -0.038471   0.4438    -0.61645   -0.3492    -0.19778
 -0.35127    0.67716   -0.43857   -0.087331   0.037635   0.22993
 -0.25039    0.10691   -0.13396    0.87712    0.066482  -0.34669
  0.44159    0.56547    0.44436    0.46624   -0.056417  -0.23007
  0.20757    0.12841   -0.2329     0.23926    0.40973   -0.12773
 -0.0014274  0.24276   -0.99824   -0.84904   -0.020273  -0.31997
  0.4512    -0.69382   -0.44432    0.17517    0.26896    0.016289
 -0.10118   -0.0026645 -0.66072    0.14071   -0.41344   -1.0453
  0.39332    0.40495   -0.14166   -0.14998    0.78666    0.060878
 -0.017112  -0.34114   -0.13805    0.3146   ]",7
289,hirschfeld,"[ 0.017255  -0.37192   -0.77309   -0.50277   -0.089508  -0.016114
 -0.03348   -0.62965    0.45103    0.18739    0.36648   -0.14141
 -0.91746   -0.22732    0.18102    0.48096    0.060315   0.04049
  0.02568   -0.17619   -0.0080696  0.22901    0.50024    0.17563
  0.13001   -0.28774    1.3664    -0.83996    0.29698   -0.72217
 -0.14187   -0.090606   0.38699    0.37656   -0.41631    0.31711
 -0.16228    0.35978   -0.78151   -0.14534   -0.029228   0.27432
 -0.23837    0.89541    0.090988  -0.47973    0.036669   0.041037
  0.30296    0.18497    0.010939   0.01103    0.21281   -0.054347
 -0.78265   -0.42889   -0.16884   -0.26967   -1.5347     0.10927
 -0.040645  -0.26219    0.65115   -0.13935   -0.25108   -0.18575
  0.67328    0.64449   -0.91946    0.28572   -0.063464  -0.093055
 -0.32709   -0.41205   -0.085228  -0.012731  -0.25188   -0.16443
  0.11338    1.2773    -0.22664    0.06204    0.27393   -0.43708
 -0.17217   -0.22564    0.82357   -0.47956   -0.25452   -0.80094
  1.0556    -0.38872    0.7824    -0.2804     0.25026    0.022465
  0.59736   -0.30068    0.92323    0.19142  ]",3
290,stetter,"[ 0.14852    0.10865   -0.5619    -0.005601  -0.57462   -0.2585
  0.177     -0.47233    0.30423   -0.10388   -0.57671   -0.1572
 -0.037122   0.051164   0.31475    0.29134   -1.3931    -0.035472
 -0.33358   -0.53981   -0.43428   -0.13225    0.42948    0.2547
 -0.18985   -0.33362    0.34897    0.66244    0.11807   -0.19039
 -0.44144    0.077526   0.45102    0.011509  -0.0097588 -0.40222
 -0.14208   -0.70523   -0.047827   0.13437    0.24065    0.19475
  0.15965    0.44811    0.031768   0.066678  -0.24108    0.14539
  0.24565    0.13834    0.32976   -0.18224    0.24254   -0.88371
 -0.05473    0.49493   -0.25954    0.098368  -0.70563   -0.18224
  0.3165    -0.41514   -0.23535   -0.0099083 -0.19965   -0.34726
 -0.40496   -0.20308   -0.029911   0.18952   -0.36891    0.23566
  0.07086    0.26736   -0.089772   0.62402   -0.30054    0.11601
  0.48661    0.44839   -0.15144   -0.090854  -0.72093    0.15712
  0.27444    0.043637  -0.36835    0.041434   0.083833  -0.043375
  0.73048   -0.19051    0.085857   0.27604    0.57036   -0.03558
  0.24535    0.16687   -0.14368    0.34771  ]",12
291,dinkel,"[-0.16792   -0.49046   -0.64459   -0.0050698 -0.077283  -0.39635
  0.37897   -0.53082    0.59125    0.34787    0.10494    0.048163
  0.26931    0.030481   0.36323    0.077699  -0.06781   -0.40777
  0.36316   -0.27764   -0.49224    0.12539   -0.31339    0.010115
 -0.50113    0.45643   -0.39867    0.25489   -0.77124   -0.015505
  0.14355    0.11956   -0.011444  -0.038237  -0.091223  -0.24195
 -0.10553    0.32865    0.15966    0.16749    0.026938  -0.040335
 -0.029656   0.39359   -0.24118    0.19062   -0.073976   0.054087
  0.79619    0.27366   -0.18825   -0.2953     0.37504   -0.18379
  0.20068    0.8138     0.091421   0.28274   -0.47188   -0.67148
  0.066256  -0.32913    0.47783   -0.15154   -0.31054    0.063801
  0.3018     0.32302   -0.44239    0.21016    0.36232    0.024047
 -0.4743     0.7206     0.058324  -0.24204    0.38498   -0.26154
  0.46241    0.0012444  0.34748   -0.093685  -0.027638  -0.14108
  0.31028   -0.028019   0.047862   0.094112  -0.50172    0.69509
  0.14618    0.30896    0.19107   -0.47081    0.54641   -0.12084
  0.3785    -0.17417   -0.34574   -0.096164 ]",12
292,strauß,"[ 0.20784   -0.46422   -0.60078    0.42661   -0.55403   -0.089274
 -0.031544  -0.081903   0.10509    0.17102    0.14821    0.27301
 -0.29083   -0.30242    0.086294  -0.14896   -0.15953    0.48863
 -0.21823   -0.1685    -0.71383   -0.14128   -0.39778    0.12194
 -0.52308   -0.097878  -0.14136    0.15126    0.12303    0.44025
  0.19572   -0.16504    0.22231   -0.49233   -0.35573   -0.27702
  0.13446   -0.10351   -0.47157    0.13107   -0.13664    0.32721
 -0.0055855  0.5954    -0.34036   -0.23186    0.12104    0.12717
  0.12324    0.47165   -0.13088   -0.016361  -0.022526  -0.58209
  0.071988   0.66025    0.10642    0.49738   -0.54592   -0.25016
  0.41082   -0.43996   -0.18524    0.007631   0.07436    0.10597
 -0.15543   -0.024479  -0.0015214 -0.070378  -0.16293    0.17122
 -0.25759    0.17245    0.17143   -0.32959   -0.45322    0.20965
  0.49997    0.82095   -0.38028   -0.31228   -0.006766  -0.12999
  0.03596   -0.084161  -0.30176   -0.29053    0.30395    0.12145
  0.0035478 -0.22336    0.40217    0.074854   0.34948    0.18337
  0.16217    0.18365   -0.82149   -0.22098  ]",12
293,wege,"[ 0.35901   -0.6537    -0.98996    0.15248   -0.66265    0.39913
 -0.21882    0.10147    0.2837    -0.30533    0.24322    0.43228
 -0.047145  -0.12487    0.0038069  0.22635   -0.037423   0.51895
  0.19054   -0.44384    0.11919   -0.052059  -0.38288   -0.05483
  0.07315    0.066563   0.30072    0.075926   0.1586     0.48925
 -0.47656   -0.12846    0.056568  -0.076593   0.31628   -0.32511
  0.58197   -0.42651    0.28306   -0.062023   0.52904    0.091473
 -0.098843   0.45125   -0.25446   -0.3466    -0.28845   -0.061243
 -0.42933    0.85299   -0.37765   -0.21855   -0.079308  -0.36129
 -0.31534    0.13297    0.2832     0.21465   -0.39833   -0.59262
 -0.059791  -0.45873   -0.46339   -0.42862   -0.25564    0.31673
 -0.030982  -0.44757   -0.44358   -0.21868    0.37865   -0.046736
  0.078223   0.15591   -0.18207   -0.28488    0.10371   -0.25813
  0.51277   -0.036179   0.017426  -0.16082    0.13943   -0.59646
  0.30872   -0.14352   -0.31655   -0.6894    -0.64399    0.43058
  0.083415  -0.21992    0.88035    0.02799    0.51076    0.14242
 -0.37096   -0.26776   -0.081503   0.0088428]",4
294,printmaker,"[-0.073383   0.0029816 -0.695      0.43884    0.95387   -0.27554
 -0.10378   -0.98876   -0.24514    0.70929   -0.6318    -1.2395
  0.15086   -0.66392    0.20934    0.46174    0.4494    -0.84184
 -0.24799   -0.044209  -0.5918     0.20301    0.33858    0.078506
  1.0097    -0.080353   0.28016   -0.65492   -0.23737   -0.72824
 -1.1675    -0.19159   -0.34887    0.32107    0.11126   -0.15403
 -0.30121   -0.69581    0.70504   -0.47113    0.41285    0.67654
  0.4082     0.23492   -0.1996    -0.34548    0.21437   -0.62072
  0.30261   -0.08837   -0.13833   -0.54279    0.25321    0.30943
  0.12624    0.75727   -0.98559   -0.32736   -1.0467    -0.025436
  0.78064    0.7656    -0.9293    -0.05568    0.29645   -0.95476
  0.20022   -0.25148    0.45103    0.53689   -0.32086    0.32445
 -0.14625    0.62984    0.33541   -0.067557  -0.020327   0.080522
  0.93089   -0.94774   -0.045603   0.5277    -0.5106     0.67214
  0.4515     0.14037    0.38429   -0.020628   0.23862   -1.1631
 -0.39857   -0.77643    0.80402   -0.46023   -0.095262   0.35135
 -0.13881   -0.9558    -0.30062   -1.0122   ]",8
295,dentist,"[ 0.055684   0.10832   -0.058621  -0.028176  -0.53787    0.32828
 -0.034967   0.56501   -0.0050454  0.14709   -0.70519   -0.53259
  0.87722    1.0295     0.18915    0.087612   0.27359    0.14183
 -0.10164    0.29168   -0.41164    0.8339    -0.82232    0.24948
 -0.12432    0.054249   0.088638  -1.3066     0.13969   -0.18154
 -0.10227    0.41141    0.51807    0.3597    -0.52075    0.26531
 -1.2546    -0.24653    1.0425    -0.40925    0.27731    0.60319
  0.26654   -1.1164    -0.3245     0.1095    -0.20146    0.11333
  0.078068  -0.029968   0.065078  -0.51971    0.36329    0.015661
 -0.16086    0.027909  -0.55065   -0.29487    0.081164   0.069414
  0.50877    0.32095    0.64907    0.158      0.10833    0.0036445
  0.53434    0.25091   -0.15992    0.45212   -0.38118    0.26884
 -0.16612   -0.0046714  0.075531  -0.061919   0.041939   0.041839
 -0.054657  -0.3448     0.058183   0.35175    0.20857    0.31997
 -0.76444    0.098393   0.78943    0.62279   -0.55571   -0.70168
  0.43934   -0.12429    0.92761    0.42997   -0.19055    0.21329
  0.5691    -0.12724   -0.15341   -0.33565  ]",8
