,title,vector,cluster
20,zukunft,"[-5.3164e-01 -3.9212e-01 -3.4089e-01 -6.8655e-01 -1.7912e-01  1.3848e-01
 -3.1900e-01 -3.3247e-01 -6.1331e-02 -2.7207e-01 -6.9708e-01  1.1497e-01
 -1.5466e-01  3.6208e-01  2.8005e-01 -9.6214e-02  3.2577e-01  2.4117e-01
 -1.6057e-01 -1.9708e-01  4.6075e-01  2.4705e-01 -6.8177e-01 -8.7144e-01
 -3.6109e-01  5.9919e-01 -2.9074e-01  2.4375e-01  2.9027e-01  4.2392e-01
 -3.4901e-01 -2.5949e-01  3.2090e-03  9.6374e-02  5.5832e-01 -7.0561e-01
 -3.2374e-02  3.6300e-01  3.7621e-01 -6.8895e-02  1.6389e-01 -7.0257e-02
 -5.6647e-01  7.0321e-01 -1.0066e-01  1.3281e-01 -8.0104e-02  8.4487e-02
 -1.0695e+00  1.6721e-01  3.7746e-01 -3.1469e-02 -7.0474e-01 -3.7360e-01
  7.4244e-02  1.8154e-02  4.0152e-01  3.2951e-01  3.4201e-01  2.6779e-02
  5.1964e-01 -2.9960e-01  9.2376e-04 -5.4322e-02 -3.4521e-01  8.8869e-02
 -3.3594e-01 -1.5927e-02 -6.4188e-01  1.7362e-01  3.5800e-01  8.6303e-02
  2.3199e-01  3.3847e-01  1.1917e+00 -7.4532e-01  5.5440e-01  6.9738e-01
  6.0034e-01  2.5284e-01  3.8605e-02 -4.8048e-01  9.3980e-02  2.5213e-02
  6.3272e-01 -3.8394e-01 -8.1573e-01 -2.8026e-01 -1.1869e-01  3.7827e-02
  1.2737e-01  2.8075e-01  1.0876e+00  5.5022e-01  6.2141e-01  3.3941e-01
  3.2484e-01  5.4868e-01 -5.6836e-01 -1.1474e+00]",6
21,kammersänger,"[-0.052155  -0.7213     0.12099    0.27805    0.057343   0.29324
  0.27058   -0.43866   -0.22445    0.11468   -0.23909    0.58729
 -0.33195    0.017739  -0.43406    0.038094  -0.17421    0.5064
  0.16757   -0.32536   -0.057371   0.36476   -1.022     -0.22818
 -0.18204   -0.43302    0.091218   0.37652    0.26272    0.021113
 -0.07494   -0.6229     0.18015   -0.33183   -0.1065    -0.065805
 -0.74779   -0.33724   -0.27534   -0.021943   0.21385    0.39018
  0.3192     0.18956    0.31668   -0.059432  -0.081108   0.46329
 -0.16643    0.32415   -0.23941    0.31106    0.21206   -0.40507
  0.36293    0.44062   -0.20814    0.29442   -0.61787   -0.63701
  0.035756  -0.19495   -0.42147   -0.030847  -0.18728   -0.20564
 -0.12589    0.12714   -0.31233   -0.16273    0.10091    0.15982
  0.4183     0.82889   -0.047121   0.19002   -0.027473   0.0066615
  0.23983    0.013534  -0.3691    -0.20053   -0.013503   0.039382
  0.18303   -0.16557   -0.20694   -0.045897   0.062142  -0.035864
 -0.025126  -0.12781   -0.19908    0.019633   0.70316   -0.10187
  0.17907    0.41562   -0.39991   -0.18368  ]",30
22,mitte,"[ 5.4002e-01  1.9934e-01  7.5209e-02 -3.6230e-01  1.4927e-01  6.8218e-02
 -6.3084e-01  7.7454e-01  4.1098e-01  3.2108e-01 -1.2771e-01 -6.2069e-02
 -3.6138e-01  4.7820e-01  4.3697e-01  1.2753e-01  3.3881e-03 -5.1003e-01
  3.3703e-01 -3.5497e-01  6.2934e-01  1.4707e-01 -9.4750e-01 -3.5061e-01
 -6.1434e-01 -2.6339e-01  8.0392e-01  2.8300e-01  4.4394e-01  7.1297e-01
 -2.9482e-02  7.2532e-04  5.1546e-01  4.7123e-01 -4.8998e-01  1.1829e-01
  9.3995e-01 -2.2877e-01 -1.9693e-01 -2.5267e-02  7.4463e-01  9.5527e-02
 -5.8953e-01  3.4566e-01 -2.6369e-01 -9.7014e-02  7.4469e-01  4.5582e-02
 -4.9726e-01  3.9378e-01 -7.6377e-01 -3.2860e-01 -8.8661e-01 -9.8013e-02
 -7.0172e-01 -1.5026e-01  5.6201e-01  3.7978e-01 -1.0514e+00 -3.6896e-01
  3.3480e-01  2.1651e-01  1.4554e-01  7.8881e-01  7.3214e-01  4.4157e-02
 -4.7167e-01 -1.5125e-01 -7.4383e-01  1.1940e-01  1.9830e-01 -2.7485e-01
  1.3894e-02 -3.9988e-01  1.4429e-01 -5.9846e-01  6.7762e-01 -1.3593e-01
  1.4820e-01 -3.4878e-01 -5.4870e-01  3.9340e-01 -2.8117e-01 -9.6636e-02
  2.3446e-01  3.0782e-01 -1.1858e+00 -3.7465e-01  2.3223e-01  3.2283e-01
 -7.3016e-02 -1.0772e-01  1.0056e-01  7.0901e-01  3.1018e-01  4.8282e-01
  1.1272e+00  2.0049e-01 -4.5151e-04 -3.6376e-01]",3
23,showdown,"[ 0.086834  0.1011    1.144    -0.21866  -0.051986 -0.03057   0.28409
 -0.12373  -0.50147   0.03143  -0.40458   0.17326  -0.44164  -0.22702
 -0.29792   0.41285  -0.15023   0.21907  -0.011015 -0.65298   0.48655
 -0.84979   0.40254   0.16337   0.78552   0.21861   0.11448   0.31751
 -0.019627 -0.33074  -0.50616  -0.92005   0.38125  -0.35889   0.61935
 -0.44592  -0.48522  -0.5056   -0.50547   0.32264  -0.16672  -0.46041
  0.29359  -0.93191   0.15069  -0.58161   0.18468   0.2931    0.017179
 -0.10459  -0.18254  -0.52269   0.24954   0.59067   0.57062  -1.9203
  0.12286  -0.25698   0.14302   0.66448  -0.88349   0.097771  0.30296
 -0.41672   0.16465  -0.15278  -0.37748   0.68038  -0.56096  -0.43939
  0.28568  -0.55761  -1.0477    0.10263  -0.56017  -0.11732   0.32573
 -0.64737  -0.25565   0.28515   0.45209  -0.78984   0.13706   0.22842
 -0.44275  -0.18786  -0.63415   0.6762    0.53977  -0.78836   0.019083
  0.81482  -0.80753   0.8942   -0.11601  -0.18307   0.74321   0.88762
  0.84312   0.39202 ]",9
24,,"[-0.11712   -0.15307   -0.35534   -0.16043   -0.34815   -0.13473
  0.12418   -0.37478    0.57476   -0.37943   -0.0094044 -0.075857
  0.42477    0.43159    0.2918     0.49707   -0.033041  -0.39871
 -0.4152    -0.3293     0.27561    0.85481   -0.76381   -0.025483
 -0.015738   0.0055129  0.79182    0.47558    0.36281    0.57787
 -0.29381    0.99358    0.18526    0.61224   -0.54328    0.71601
 -0.19328   -1.6836    -0.27798   -0.82743    1.1017    -0.024653
 -0.58248    0.81973    0.30673    0.41676    0.53441    0.32107
 -0.14931    0.85488    0.46798    0.1174     0.33892   -0.5859
 -1.0812     0.34542   -0.47923   -0.020907  -0.90187   -0.24129
  0.5666    -0.063847  -0.39847    0.02721   -0.07824    0.58146
 -0.60937    0.2344    -0.92648   -0.090606   0.13049   -0.87829
  0.52704    0.091459   0.2456     0.34324    1.345      0.53786
 -0.12931    0.08127   -0.47825   -0.52272    0.087158   0.74652
 -0.44797    0.41121   -0.29683    0.41883    0.64932   -0.0055023
  0.4428     0.35195    1.1358     0.50473    0.23671   -0.7436
  0.69002   -0.077871   0.64564   -0.21806  ]",3
25,,"[ 0.57572    0.32947   -0.13883    0.56159   -0.10456   -0.024422
  0.026538  -0.74117    0.68517   -0.028706  -0.24591   -0.11684
 -0.14107   -0.29769   -0.27017    0.78109    0.15163   -0.32087
  0.099757   0.081743  -0.11481    0.18719   -0.59345   -0.61583
 -0.11307   -0.34903    0.55495    0.26448    0.031805  -0.05158
 -0.72063   -0.37877   -0.16635    0.12169    0.29058   -0.14263
 -0.050658  -0.54032   -0.21097   -0.069718   0.15229    0.40268
 -0.22494    0.84613   -0.16122   -0.69258   -0.33488    0.32031
 -0.21689    0.65153   -0.60365   -0.050871  -0.2694    -0.24965
  0.29887    0.48391   -0.47219    0.45856   -0.65154    0.26595
  0.11535    0.24477   -0.57992   -0.0081349  0.11669    0.13026
 -0.26544   -0.53679   -0.2586    -0.18493   -0.094257   0.30155
  0.11609    0.50588    0.31076    0.13577    0.61507    0.36606
  0.9636    -0.4917    -0.26769    0.087925   0.41952   -0.040137
  0.021323  -0.1614    -0.23309    0.36185    0.14774   -0.13397
 -0.25719    0.010505   0.3833    -0.22262    0.50894    0.51641
  0.082733   0.1331     0.039884   0.22044  ]",30
26,,"[ 1.9474e-01 -1.7382e-01 -7.3459e-02  1.0891e-01 -2.4639e-01 -4.0764e-01
  8.2088e-01  1.3351e-01  1.6750e-01 -2.7970e-01  5.2597e-04  6.0837e-01
  3.1643e-01 -6.5736e-01  5.5954e-02 -2.5078e-01  6.4964e-01  2.1398e-01
  3.7551e-01  6.9338e-01 -1.0529e+00 -5.3335e-01 -3.4000e-01  6.1570e-01
 -2.4197e-01  1.5134e-03 -3.0553e-01  8.4048e-01 -1.0087e-01  7.3522e-01
  5.7139e-01  6.1967e-01 -4.4921e-01 -3.5183e-01 -6.4819e-01  5.4799e-01
  1.5277e-01 -2.3224e-01  2.1759e-01 -6.4248e-02 -4.4891e-01  2.4821e-02
  3.4247e-01  3.1875e-01  1.8171e-02  9.4698e-01  4.3694e-01 -3.8516e-01
  5.1314e-01  2.3073e-01 -3.3964e-01  2.6833e-01 -3.5062e-02  2.3660e-01
 -2.8869e-01  3.4705e-01 -1.6054e-01  4.5132e-01 -2.9443e-01  6.6284e-02
  2.2954e-01 -4.8250e-01  1.2805e-01  1.3116e-01 -7.3718e-01 -3.5837e-01
  7.0216e-01 -1.7167e-01 -1.7670e-01 -1.9748e-02  7.0780e-01 -1.3564e-01
 -5.8938e-01 -3.9382e-01  2.8554e-01 -5.3638e-01 -2.1680e-01 -3.5114e-01
  4.8170e-01  2.4409e-02  1.4578e-02 -6.3750e-01 -4.1250e-01 -1.4441e-01
  3.1845e-01 -5.8001e-01  3.7079e-01  3.3570e-01 -2.8921e-01  5.2060e-01
  7.3793e-01  3.6819e-01  3.2833e-01 -2.4487e-01  1.3347e+00 -1.3582e-01
 -3.3067e-01  2.3326e-01 -3.3334e-01  5.4217e-01]",14
27,hymne,"[-2.1003e-01  5.0113e-02 -3.1996e-02  3.6032e-03  1.2272e-01  3.9220e-01
  2.5473e-01 -1.7382e-01 -3.6230e-02 -2.6554e-01 -9.1084e-02 -2.9989e-02
 -2.8504e-01  1.8913e-01 -3.3782e-01 -2.0547e-01  2.9711e-01  2.5368e-01
 -1.9827e-02 -1.7980e-03 -8.5725e-03 -1.7229e-02 -7.4444e-01 -5.7553e-01
 -1.1457e-01  1.3000e-01  5.0089e-02  2.4254e-01 -1.4724e-01  2.2970e-01
 -6.1774e-01 -5.8819e-01  5.4314e-01 -1.4633e-01  1.6798e-01  8.9955e-02
  4.9818e-02 -1.9340e-01 -3.5297e-01  1.3083e-01  5.6695e-01  4.6219e-01
  1.5508e-01  2.2831e-01  4.3996e-01 -4.8719e-01 -2.9266e-01  2.2047e-01
 -6.2052e-01  2.4591e-01 -1.6026e-01  2.5439e-01  1.7002e-01 -3.7514e-01
 -7.7590e-04  5.9152e-01  6.0766e-01  3.2730e-01 -5.1407e-01 -1.1967e-01
 -9.1726e-02 -5.6668e-01 -6.1140e-01 -1.5783e-01 -2.2526e-01  1.3065e-01
 -8.3207e-01 -7.5014e-01 -3.0316e-01 -6.2884e-02 -1.1755e-01  2.0534e-01
  2.6788e-01  4.0524e-01  1.5539e-01  1.5054e-01 -1.0614e-01  4.0408e-01
 -3.9222e-02 -3.4057e-01 -3.5682e-01 -2.6452e-01  3.6076e-01 -2.9332e-01
  4.1140e-01  3.2362e-02  2.1339e-01 -2.3115e-01  4.8436e-01  1.2715e-01
 -1.3208e-01  2.6256e-01  5.4655e-02  1.2278e-01  9.2310e-01 -4.0710e-01
 -3.6063e-02 -1.3566e-01 -6.4136e-01  1.6837e-01]",6
28,,"[-0.13959    0.053049   0.098775  -0.75656    0.18649   -0.5453
  0.51948    1.031      0.53502    0.48639    0.27249    0.15508
  0.40621    0.18081   -0.025307   0.26865    0.38571   -0.21049
 -0.28851    0.48076    1.0103     0.11727    0.4438    -0.044604
  0.31954    0.105     -1.046     -0.045288   0.26557    0.2942
  0.044758   0.21819   -0.31754   -0.24927    0.0386    -0.018294
  0.48484    0.2406     1.4252     0.60919    0.62857   -0.9181
  0.67407   -0.049386   0.32595    0.5808    -0.064496   0.097091
 -0.29634   -0.49801   -0.5079     0.15151   -0.28035    1.4427
  0.18603   -0.93646   -1.2371     0.76921    2.1535     0.24301
  0.43864    0.16485    0.61097    0.34103    0.31127   -0.021241
  0.18143   -0.24922   -0.50407    0.36803   -0.40437   -0.78135
  0.3406    -0.33441    0.39221    1.2164     1.4956    -0.067117
 -0.47906   -0.11335    0.38635    0.46424   -0.66364    0.017471
 -0.072569  -0.87245    0.11094   -1.2457    -1.1849    -0.020146
  0.42812    0.27275   -0.11434   -0.14035   -0.26379   -0.21542
 -0.0064448  0.77447    1.5429    -0.20753  ]",8
29,attest,"[-0.34032    0.16266    0.12526    0.23334   -0.4819     0.071171
 -0.34728    0.022048   0.54461   -0.031072  -0.19897   -0.0495
  0.45074   -0.32169   -0.35708   -0.14767    0.54933    0.26031
 -0.4079     0.40948   -0.29551    0.10003   -0.48279    0.11992
  0.059085  -0.38426    0.029754  -0.29074    0.2285    -0.7129
  0.12795   -0.37727   -0.15782    0.35499   -0.31703    0.28117
  0.01677   -0.012639   0.12439   -0.20453    0.15564    0.41035
 -0.39176   -0.24386   -0.64265    0.027769   0.77823   -0.29429
  0.21746   -0.45084    0.24582   -0.10186    0.37011    0.14457
  0.51298    0.32689   -0.029516  -0.5072    -0.35644    0.13799
 -0.5765     0.46918    0.21708   -0.04044   -0.10962   -0.19118
  0.65295   -0.19526   -0.15096   -0.50001    0.35864   -0.0036121
  0.3744    -0.45128   -0.083761  -0.30849   -0.066539  -0.18335
 -0.461     -0.03448    0.041601  -0.18151   -0.19239   -0.18344
 -0.506     -0.16617    0.10939   -0.1163    -0.42976    0.22387
 -0.10388    0.10236    0.15429   -0.45943   -0.079653  -0.47489
 -0.26387   -0.56077   -0.41714    0.43032  ]",20
30,moderation,"[-0.16782  -0.18427   0.23007  -0.030527  0.052262  0.23073  -0.3598
 -0.66048  -0.49594   0.024006 -0.85861  -0.10713  -0.2034    0.093627
  0.16903   0.14083  -1.0666   -0.59094  -0.70583  -0.11585   0.32855
 -0.69061  -0.93854  -0.80709   0.13592   0.71114   0.015354 -0.39978
 -0.68284  -0.32574  -0.16646   0.19999  -0.38795   0.18003   0.46956
  0.82367   0.44898   0.16936  -0.065099 -0.48519  -0.69158   0.029424
  0.24569   0.044418 -0.62133  -0.77638   0.5884   -0.30342  -0.20044
 -1.0143   -0.12676   0.022312 -0.45474   0.90114   0.02445  -0.1483
  0.65182  -0.77373   0.055782 -0.41668   0.2294   -0.62558  -0.6185
 -0.4744    0.07881   0.80061   0.44182  -1.3041    0.81765  -0.46977
  0.65031  -0.23291   0.22036  -0.40612  -0.20406   0.031958 -0.23303
 -0.53542   0.076243 -0.22108  -0.35479   0.076145 -0.32173   0.68753
 -0.50564  -0.22555   0.20543  -0.087903 -0.18819  -0.72976   0.068987
 -0.19825  -0.7894    0.16654  -0.59586  -0.62696   0.61821  -0.62102
  0.36102   0.76899 ]",15
31,katze,"[-0.090466   -0.32139    -0.54197     0.30496    -0.2437     -0.30509
 -0.062123   -0.090235    0.20121    -0.26792    -0.076986    0.21641
 -0.24071     0.15079    -0.23383     0.13091    -0.38731     0.35781
  0.067936    0.15258     0.076952    0.20703    -0.41312     0.13675
 -0.38684     0.4473     -0.0016851   0.28619     0.20873     0.43464
  0.04638    -0.27443     0.098961   -0.26993     0.15599    -0.26165
  0.033926   -0.2092      0.12402    -0.064408    0.15343     0.31428
 -0.39559     0.16608    -0.38373    -0.046361   -0.28733     0.41126
  0.11005     0.48649     0.14782    -0.34753     0.096919   -0.54405
  0.26573     0.55797     0.32375     0.38045    -0.57153    -0.33661
  0.41921    -0.26061    -0.16387    -0.06744    -0.0402      0.26489
 -0.24889    -0.032522   -0.17582    -0.19047    -0.027023    0.18372
  0.18449     0.47935     0.34427    -0.082003    0.029091    0.062708
  0.49581     0.14109     0.015896   -0.2604      0.096098   -0.2052
  0.33995    -0.13346     0.00092936 -0.029001   -0.15089     0.16501
  0.079896    0.13618     0.5174      0.1453      0.46048    -0.020927
  0.37899     0.64704    -0.57975    -0.058556  ]",18
32,,"[-2.0834e-02 -5.5262e-01 -2.0015e-01  3.4252e-01 -4.3263e-01 -1.0814e-01
  1.5269e-01 -3.6635e-01  2.6018e-01 -2.5362e-01 -1.5736e-01 -6.9027e-02
 -4.3758e-02 -4.4458e-02 -2.1236e-01  2.3507e-01 -3.4995e-02  1.3225e-01
 -6.2920e-02 -2.5358e-01  5.4921e-01  8.3757e-02 -6.4005e-01 -5.9979e-01
  1.1247e-01  2.0927e-01 -1.3859e-04  2.6972e-01  4.5414e-01  3.1704e-01
 -2.7445e-01 -4.7942e-01 -7.5010e-02 -4.9691e-01  1.0069e-01 -4.6955e-02
  2.1301e-01 -8.9962e-02  9.6039e-02 -1.1730e-01  2.2951e-01  8.8465e-02
 -5.4209e-01  6.7936e-02  2.9435e-02  5.1688e-02 -1.2174e-01 -2.3135e-02
 -2.5847e-01  4.5519e-01  1.5141e-01 -1.7742e-01 -4.3047e-02 -8.2581e-01
 -2.2119e-01  5.5578e-01  8.7472e-02  2.7076e-01 -2.6161e-01  1.1357e-02
  2.8260e-01 -7.4893e-01 -1.5258e-01 -3.0517e-01 -4.9404e-01 -4.2396e-02
 -2.9188e-01  8.2832e-02 -5.5427e-01  6.2728e-02  2.5504e-01  4.0771e-01
  4.4838e-01  7.4019e-02  1.2331e-01 -1.9726e-01  1.2430e-01  6.7431e-01
 -2.9517e-02 -3.1993e-01  1.8765e-01 -3.1692e-02  9.7272e-02 -2.9603e-01
  3.8125e-01 -3.9602e-01 -5.2558e-01  2.3791e-01 -8.0057e-01  1.3869e-01
  3.7969e-02  2.1574e-01  6.4438e-01  1.5871e-01  4.6832e-01  9.7491e-02
  5.2787e-02 -6.4752e-02 -5.5453e-01 -5.5192e-01]",6
33,,"[ 4.7375e-01  3.2123e-01 -6.8545e-01 -2.3081e-01  5.3022e-01 -4.7230e-01
 -8.8523e-01  3.9669e-01 -5.4290e-01  2.0865e-01  3.9977e-03  9.8915e-02
  6.2415e-03 -5.1208e-01  3.2020e-01  5.1348e-01  2.8425e-01  6.3424e-01
 -1.7666e-01  6.1993e-02 -8.1623e-01  1.7932e-01  7.7542e-01 -3.7451e-02
  1.0238e-01  7.0390e-01 -2.3645e-01 -7.0803e-02 -6.3008e-02 -5.6713e-02
 -1.1602e-01 -2.5218e-01  7.0175e-02  7.7015e-01 -1.7555e-01  1.6382e-01
 -3.4926e-01  3.2941e-01 -1.2145e-01  1.0173e+00  1.8689e-02  2.2325e-01
 -6.1403e-01  9.3697e-01  9.9919e-02 -5.1718e-01  6.7947e-01 -9.5922e-02
 -8.1391e-01  3.6517e-01 -9.4108e-02  6.7694e-03  4.3515e-01 -2.4587e-01
 -2.4262e-01  5.1868e-01 -3.6861e-01  8.8909e-02 -1.0502e+00  1.3643e-01
  7.5493e-01 -3.1025e-01  9.1748e-01 -7.4197e-01 -3.3418e-01  2.1462e-01
 -1.3706e-01  4.3189e-01 -9.7216e-02 -2.0042e-01 -1.7920e-01  7.8567e-01
 -1.1144e-01 -8.9625e-02  2.2840e-01  6.5688e-02 -3.3748e-01  1.1090e-01
  5.0176e-02  1.7011e-01 -6.2385e-01  6.2442e-01  3.7336e-02 -2.0704e-01
  4.1993e-01  1.3849e-01 -3.5795e-01  4.8610e-01 -2.1879e-01  2.5489e-01
  4.1900e-01 -1.7080e-01  3.1509e-01 -9.4559e-02  3.5142e-01 -5.6274e-04
  6.5795e-01  2.3363e-01 -2.9492e-01  4.0492e-02]",1
34,,"[ 2.3772e-01 -5.1377e-01 -2.1510e-01  7.1137e-01  1.5728e-02  3.1226e-02
 -1.6930e-01  5.9694e-02  2.6954e-01  8.1371e-02  2.5820e-01  2.8220e-01
 -2.0487e-01  6.0913e-02 -4.9524e-01 -4.0825e-02 -2.4038e-01  2.2767e-01
  4.7876e-01  2.8327e-01 -5.7714e-01 -1.8179e-01 -8.4993e-02  1.5282e-01
 -3.6489e-01 -4.0118e-01 -3.4121e-01 -5.3354e-02 -7.4229e-02  2.7302e-01
 -2.2567e-01 -1.5757e-01  1.1447e-01  3.6264e-02  4.3599e-04 -1.4735e-01
  7.4391e-02  2.4588e-01  1.5738e-01 -3.1786e-01  1.4860e-01  7.8001e-02
 -3.9387e-01 -1.7201e-01  7.7776e-04 -3.4606e-01  5.2921e-01  3.2155e-01
  4.1811e-01  6.9664e-02 -1.1094e-01 -1.4537e-01  1.4809e-01 -2.4207e-01
 -9.9512e-02  3.5742e-01  4.0699e-02 -1.8841e-01 -9.8258e-01 -6.9398e-01
  5.0143e-02 -3.8799e-01  2.7429e-02  2.0423e-01 -2.9635e-01  9.6158e-02
 -5.4572e-01 -1.4623e-01  2.2149e-01 -2.8562e-02  1.5314e-01  1.3633e-01
  2.2848e-01  1.4385e-01 -3.5983e-01 -9.2307e-03  4.4128e-01 -4.4835e-01
  2.8823e-01  2.2586e-01 -4.0987e-01  4.3007e-01 -2.4852e-01 -1.3274e-01
  5.1393e-01 -7.9369e-02  1.7194e-01  2.1457e-01 -1.0708e-01  1.0954e+00
  1.2275e-01 -1.6497e-01  4.2694e-01  4.5526e-01 -6.7041e-02 -3.3631e-01
 -6.3141e-02  6.3967e-01  1.4178e-01  2.8822e-01]",30
35,dorf,"[ 5.0381e-01 -9.8575e-01 -8.8645e-01 -3.8703e-01  4.6018e-02 -6.6939e-03
 -3.0813e-02 -1.0111e-01  1.9258e-01  5.9337e-02 -3.0916e-01  3.5492e-02
  3.9707e-01  3.1128e-01  9.2053e-02 -3.7286e-01  1.9461e-01  4.5461e-01
  2.6469e-01  6.1722e-03  8.2962e-01  2.7740e-01  2.2954e-01  2.6463e-01
 -2.3244e-01  2.9681e-01  6.1215e-01 -2.2921e-01 -5.7697e-01 -2.6704e-01
 -1.0676e+00  7.3484e-01  6.1440e-01  8.6949e-01 -2.6388e-01 -4.0413e-01
  3.7156e-01  7.7171e-02  4.8518e-02 -3.6700e-01 -4.9487e-01  2.2083e-01
 -4.2487e-03  6.3053e-03 -5.8475e-01 -4.7892e-01  4.8549e-01  3.7051e-01
 -3.5461e-01  8.1639e-01 -1.6934e-01 -4.0488e-01 -7.6824e-02 -4.9812e-01
 -8.4551e-01  4.8046e-01  2.4127e-01  9.2816e-01 -3.1914e-01 -5.1923e-01
  2.7865e-01  7.2032e-02  3.8638e-01  4.6425e-02  1.7684e-01  2.3832e-01
  7.7808e-01 -1.1719e-02 -1.9638e-01 -3.7672e-01 -1.4946e-01  1.1170e-01
  4.1338e-01  5.8934e-01  8.0780e-02  2.0223e-04 -1.2781e-01 -3.4890e-03
  4.9184e-01 -3.1908e-01  6.4277e-01 -7.0842e-01  3.0229e-01 -1.1751e+00
  2.7678e-01  6.8411e-02 -7.8693e-01 -2.8227e-01  8.8052e-02  6.4920e-01
 -1.3482e-01  1.8304e-01  8.8059e-01  4.8218e-01  1.1181e+00 -1.4154e-01
  2.6204e-01 -1.0548e-02  3.9440e-02 -1.7799e-02]",1
36,location,"[-0.15414   -0.44185    0.67888    0.64191   -0.11321   -0.48105
 -0.15501    0.31201    0.19953    0.34545    0.088592  -0.11085
  0.8109    -0.67348    0.7034    -0.086302   0.67239   -0.16378
 -0.41079    0.26346   -0.078623  -0.0042574  0.23217   -0.15139
 -0.51887   -0.60637    0.30393   -0.0064905 -0.16737   -0.0075249
 -0.22793    0.026896   0.36446    0.54456    0.42991    0.11476
 -0.10697   -0.10251    0.4464    -0.61288    0.2604    -0.23097
  0.38048    0.15601    0.39616    0.33501    0.25697    0.13901
  0.080905   0.20018    0.4747     0.097398   0.58546    0.8083
  0.025668  -2.3896    -0.39049   -0.7038     1.6285    -0.006801
 -0.86987    1.2139     0.55667    0.13578    1.1375    -0.55343
  0.062571  -0.62988    0.25498    0.42311   -0.89451   -0.17973
  0.65342   -0.4595     0.86432   -0.56667    0.72516   -0.40499
 -0.18478    0.41262   -0.26265   -0.16324   -0.50177   -0.32143
 -0.6797     0.091974   0.37231   -0.44988    0.32119    0.13296
 -0.24793    0.03661    0.7615     0.21489   -0.62747    0.089438
 -0.13615   -0.16585    0.74301    0.10492  ]",7
37,schlumpf,"[-0.57216   -0.45315   -0.65317    0.27211    0.11589   -0.25358
 -0.026778  -0.01712    0.19126    0.20625   -0.5548     0.82441
 -0.86454    0.1821    -0.12898    0.86431    0.058913   0.14113
 -0.1646    -0.98322   -0.39039    0.57019   -0.14132   -0.32074
 -0.22746    0.15377    0.34099    0.080515  -0.70112   -0.16339
  0.73088   -0.75645   -0.10656   -0.19405    0.0026752 -0.27886
  0.0096435  0.6508    -0.23755   -0.62973    0.14447   -0.069064
 -0.92958   -0.26757    0.086769  -0.68013    0.0044865 -0.2245
  0.16413    0.4299     0.19495   -0.72847    0.23748   -0.50527
 -0.42626    0.84956   -0.10503    1.3393    -0.22345    0.18918
  0.58608   -0.50407    0.29496   -0.27014    0.019333  -0.028858
 -0.17242    1.0199    -0.6374    -0.81118    0.24977    0.3834
 -0.17211   -0.19049    0.66609    0.050799   0.086882   0.053348
  0.028625   0.045843  -0.36927    0.51492    0.56822    0.11217
  0.36678   -0.51778   -0.002679   0.096225  -0.27458    0.35938
  0.036627  -0.68269    0.28371   -0.016936   0.23781   -0.41865
  0.41266    0.17976   -0.82477   -0.046288 ]",18
38,arbeit,"[ 1.202      0.35636   -0.83863   -0.12199   -0.82429   -0.44099
 -0.16554    0.71654   -0.56279   -0.55527    0.3185     1.3213
 -0.057533   0.67112    0.50164    1.0389     1.1199    -0.25854
  0.095206  -0.36881    0.49027    0.064219  -1.9329     0.54262
  0.40759   -0.0135     0.27258    0.9098     0.54485    0.12349
 -0.48228    0.26948   -0.56596   -0.0024903 -0.4555    -0.055118
  0.11598   -0.82999   -0.18768   -0.18377    1.1159     0.37779
  0.69626   -0.082336   0.15844    0.34322    0.36386   -0.19177
 -0.40631    0.21335    0.62568    0.66644   -0.35155    0.41381
 -0.40879    1.3061    -0.49557    0.067252   0.048537  -0.10698
  0.052179  -0.71347   -1.0187    -0.43328   -0.23248   -0.038319
  1.2218     0.22255   -0.49149   -0.32983    0.38624   -0.23226
 -0.024284  -0.58608    0.80475   -0.43643    1.1517     0.78816
 -0.018106   0.040428   0.57538    0.13696   -0.1584    -0.84701
 -0.41315   -0.02462   -0.39084   -0.53904    0.22559    0.19565
  0.24309   -0.44435    0.16769    0.51174    0.43819   -0.87288
  0.46747    0.51766   -0.44821    0.54725  ]",28
39,braunstein,"[ 0.20104   -0.11327   -0.56813   -0.30259   -0.34303    0.17072
  0.07834   -0.43502   -0.41155    0.30626    0.42277    0.33813
 -0.12164   -0.45898    0.024212   0.49097    0.017561   0.057216
  0.0062501  0.23136   -0.47228   -0.1907     0.31939    0.097369
  0.17772    0.42004    0.67197    0.082181  -0.39854    0.40668
  0.15981    0.40227   -0.088499   0.11041   -0.71202    0.0012059
  0.61948   -0.35274    0.32343    0.22239   -0.50361    0.54176
  0.10208    0.13507   -0.066023   0.08221   -0.14247   -0.30378
  0.24504    0.38025    0.33925   -0.62676    0.572      0.13824
 -0.64431    0.63379   -0.33373    0.14301   -1.0409    -0.047585
  0.31127    0.36247    0.099578  -0.069757  -0.8272     0.5486
  0.35432    0.053485  -0.71377    0.6225     0.18823   -0.29667
  0.27756    0.38777    0.17979   -0.59144   -0.088848  -0.28283
 -0.0062462  0.49682    0.015486   0.13442    0.1585    -0.42705
 -0.18983   -0.58344    0.35513   -0.082592  -0.75906    0.27562
  0.65242   -0.56414    0.28982   -0.51259    0.91079    0.0092093
  0.26311   -0.098083   0.10472    0.17511  ]",1
